Title,URL,Score:viral,Score:educational,Score:controversial,Score:community,Score:evergreen,Score:hype,Published at,Duration,Positive interestingness,Positive negative coefficient,Total interestingness,Views,Likes,Dislikes,Comments,Total reaction,Global buzz index
Tiger flying display,https://www.youtube.com/watch?v=i7pn7bEVFNw,0.014844,0.018083,0.103716,0.488528,0.028673,1.688968,2024-06-11 13:16:21,32,0.0267,33.0000,0.0331,1237,33,0,8,41,50717
CHEOPS the hunter of exoplanets,https://www.youtube.com/watch?v=sR9MAFJrud4,0.016012,0.019187,0.113373,0.484397,0.006076,0.356968,2019-03-29 15:59:01,134,0.0309,29.0000,0.0330,940,29,0,2,31,29140
How to order single Pléiades Neo archive image,https://www.youtube.com/watch?v=7drDtTCcvso,0.016473,0.019829,0.298627,0.416667,0.002751,0.139388,2023-06-19 11:18:46,170,0.0329,5.0000,0.0329,152,5,0,0,5,760
How we are #PioneeringAerospace at Airbus Defence and Space,https://www.youtube.com/watch?v=Iibdj7SU9UU,0.016266,0.019369,0.069111,0.492334,0.041529,2.486380,2024-05-28 11:39:59,95,0.0312,58.0000,0.0329,1856,58,0,3,61,113216
Airbus @AFCEA 2022,https://www.youtube.com/watch?v=yO9zWOVBQFs,0.016497,0.019677,0.110774,0.483871,0.010761,0.637328,2022-07-04 13:32:07,89,0.0327,30.0000,0.0327,918,30,0,0,30,27540
O. CUBED Services,https://www.youtube.com/watch?v=_6x0ly1vsRI,0.015905,0.019012,0.103716,0.486224,0.006403,0.382376,2018-10-02 14:01:19,63,0.0307,33.0000,0.0326,1075,33,0,2,35,37625
The Republic of Kazakhstan orders two Airbus A400Ms,https://www.youtube.com/watch?v=VuCbFgr4WkE,0.017349,0.018930,0.018604,0.499465,0.094901,5.814853,2021-09-09 07:14:38,69,0.0304,307.0000,0.0325,10110,307,0,22,329,3326190
23. How to build an A400M - First Flight,https://www.youtube.com/watch?v=ZVnN-2pql5A,0.016851,0.019149,0.028721,0.497759,0.043582,2.679224,2020-07-29 13:19:46,85,0.0313,180.0000,0.0324,5748,180,0,6,186,1069128
Pitch Black 2024: An Airbus original documentary,https://www.youtube.com/watch?v=RuK22tKfgmQ,0.016381,0.019209,0.046052,0.495317,0.082349,5.086236,2024-10-02 15:13:36,22,0.0314,99.0000,0.0321,3150,99,0,2,101,318150
Interview Alice Lapijover - Maritime Security Expert,https://www.youtube.com/watch?v=XjVYd40hFT4,0.016019,0.019220,0.259930,0.437500,0.001673,0.091612,2019-11-27 10:29:14,85,0.0320,7.0000,0.0320,219,7,0,0,7,1533
Frank Schubert: Cybersecurity - Protecting Everyday Life,https://www.youtube.com/watch?v=kPcrZHOm0Lw,0.014556,0.017693,0.166660,0.473109,0.004620,0.274890,2020-07-10 10:43:55,651,0.0269,16.0000,0.0319,595,16,0,3,19,11305
Solar Orbiter - built by Airbus to study the sun from unique distance,https://www.youtube.com/watch?v=Ey9BkGGLebs,0.016098,0.018999,0.067391,0.492064,0.013387,0.826948,2020-02-10 04:58:37,101,0.0313,60.0000,0.0319,1915,60,0,1,61,116815
The end of the Artemis I mission,https://www.youtube.com/watch?v=u5hF612PiCA,0.015995,0.018844,0.058773,0.493579,0.029339,1.826045,2022-12-13 18:44:07,54,0.0308,72.0000,0.0317,2334,72,0,2,74,172716
Airbus realises new face mask supplies to support Europe's fight against COVID-19,https://www.youtube.com/watch?v=3Wj3vnUq8Cg,0.015962,0.018477,0.039635,0.496738,0.028215,1.772243,2020-03-28 15:22:42,86,0.0299,120.0000,0.0316,4020,120,0,7,127,510540
Hear the passion of the Airbus engineers who built the ESA JUICE spacecraft,https://www.youtube.com/watch?v=MapgAbFBH6w,0.015417,0.018349,0.073870,0.491848,0.025052,1.560978,2023-04-13 08:17:14,192,0.0293,53.0000,0.0315,1807,53,0,4,57,102999
Take an exclusive guided tour of the Eurofighter,https://www.youtube.com/watch?v=9aWDu0GSbXU,0.017718,0.018054,0.012885,0.500390,0.155226,9.860210,2021-10-20 10:09:16,213,0.0286,478.0000,0.0314,16738,478,0,48,526,8804188
How to task Pléiades Neo Satellites with OneDay offer,https://www.youtube.com/watch?v=NmAQOLFMngs,0.015658,0.018842,0.277987,0.428571,0.003210,0.176069,2023-06-19 11:20:46,72,0.0312,6.0000,0.0312,192,6,0,0,6,1152
Capability Enhancement and In-Service Support of the French A330 MRTT fleet,https://www.youtube.com/watch?v=vf5EuhPIKCQ,0.015476,0.018274,0.060693,0.493501,0.037839,2.413395,2023-10-23 08:04:35,57,0.0296,69.0000,0.0309,2328,69,0,3,72,167616
C295 Flight Test Bed 2 - Clean Sky 2,https://www.youtube.com/watch?v=QdcPER8SzdI,0.016397,0.018383,0.025863,0.497941,0.061144,3.937579,2021-09-22 12:39:03,140,0.0302,205.0000,0.0309,6794,205,0,5,210,1426740
Airbus Maritime Surveillance offer - For those who monitor our seas,https://www.youtube.com/watch?v=nX2aUjpXvAE,0.015371,0.018322,0.062757,0.493206,0.090316,5.785411,2025-05-22 10:14:06,210,0.0294,66.0000,0.0308,2242,66,0,3,69,154698
JUICE MAG boom integration,https://www.youtube.com/watch?v=WlAzI-RXZFA,0.015396,0.018514,0.366204,0.333333,0.000781,0.033863,2021-03-12 10:27:00,34,0.0308,2.0000,0.0308,65,2,0,0,2,130
Pléiades: Two satellites to deliver 50cm resolution imagery,https://www.youtube.com/watch?v=cwqEGCniXrc,0.015429,0.018511,0.180537,0.466667,0.006718,0.408463,2023-05-24 13:46:09,128,0.0307,14.0000,0.0307,456,14,0,0,14,6384
Interview with Emmanuel Joubert. EURONAVAL 2018,https://www.youtube.com/watch?v=oo8QafwHO_8,0.015340,0.018403,0.277987,0.428571,0.001255,0.070287,2018-10-25 09:38:22,51,0.0306,6.0000,0.0306,196,6,0,0,6,1176
ASTEL-S5 : Un partenariat innovant avec la start-up Armtek présenté au SOFINS 2021,https://www.youtube.com/watch?v=6h4rOvb4CKk,0.014874,0.017873,0.154970,0.474487,0.005614,0.349731,2021-07-28 14:03:38,118,0.0289,18.0000,0.0305,623,18,0,1,19,11837
Pilots' Day 2022,https://www.youtube.com/watch?v=mCOE6Bo-SJk,0.014761,0.017665,0.108304,0.485292,0.011255,0.722285,2022-04-25 11:16:36,122,0.0284,31.0000,0.0302,1091,31,0,2,33,36003
Témoignage - Comment Farmstar accompagne Joseph dans l’optimisation de son rendement ?,https://www.youtube.com/watch?v=Flkh-9kLsCI,0.012540,0.015566,0.298627,0.420977,0.001953,0.113261,2020-11-03 14:02:29,120,0.0216,5.0000,0.0302,232,5,0,2,7,1624
How to access SWH,https://www.youtube.com/watch?v=ywP6qL5i2BQ,0.015072,0.018104,0.217990,0.454545,0.004747,0.287423,2023-04-12 09:07:17,287,0.0300,10.0000,0.0300,333,10,0,0,10,3330
Airbus Network for the Sky on a MRTT aircraft.,https://www.youtube.com/watch?v=-uiAEa-rvKg,0.015192,0.017895,0.068239,0.491917,0.013686,0.897432,2020-05-07 08:54:28,144,0.0295,59.0000,0.0300,2000,59,0,1,60,120000
Shooting for the stars: the Airbus Space Accelerator,https://www.youtube.com/watch?v=fZyGbApzj60,0.014672,0.017343,0.054252,0.495190,0.078826,5.200769,2024-11-26 10:06:20,890,0.0272,80.0000,0.0300,2936,80,0,8,88,258368
Artemis’ journey to the Moon starts in Europe with Orion ESM,https://www.youtube.com/watch?v=K2dfv5NtX8Q,0.015080,0.017112,0.031880,0.498226,0.044699,2.982336,2021-02-02 10:15:09,1501,0.0271,158.0000,0.0298,5838,158,0,16,174,1015812
Starlab Interview,https://www.youtube.com/watch?v=Ptsfrc19F5s,0.015009,0.017989,0.132419,0.479167,0.016384,1.055430,2024-06-11 13:12:22,103,0.0298,23.0000,0.0298,773,23,0,0,23,17779
QGIS Plug-In: How to Access Living Library Imagery (Mecca Example),https://www.youtube.com/watch?v=B_yE4iFsbOQ,0.014958,0.017877,0.160576,0.472222,0.004051,0.257494,2020-05-14 13:00:09,88,0.0297,17.0000,0.0297,572,17,0,0,17,9724
Eurofighter - Weapons,https://www.youtube.com/watch?v=15d9tgPwb4k,0.015957,0.017383,0.021253,0.498899,0.066058,4.432307,2020-09-16 07:15:00,63,0.0281,261.0000,0.0297,9293,261,0,15,276,2564868
This aircraft changed military air transport forever! ✈️ #A400M #AirbusDefenceSummit,https://www.youtube.com/watch?v=rUnKwxkPYMk,0.014903,0.019941,0.043040,0.496437,1.600819,106.885461,2026-05-08 09:49:08,55,0.0276,108.0000,0.0297,3906,108,0,8,116,453096
Eurodrone | A new class of remotely piloted multi-mission system,https://www.youtube.com/watch?v=5PGsWMIj1LM,0.021823,0.017242,0.005788,0.501024,1.973796,132.894544,2025-07-04 10:32:22,209,0.0268,1228.0000,0.0297,45784,1228,0,131,1359,62220456
A400M customer profile: Royal Malaysian Air Force,https://www.youtube.com/watch?v=LowQDgTDPHw,0.014903,0.016810,0.030211,0.498766,0.043645,2.928758,2020-06-05 09:15:01,69,0.0262,169.0000,0.0296,6442,169,0,22,191,1230422
Airbus teams up uncrewed aircraft to fly joint surveillance missions,https://www.youtube.com/watch?v=KdGVVMMkZKQ,0.014810,0.017719,0.087470,0.488715,0.045122,2.986274,2025-02-11 09:19:51,54,0.0288,42.0000,0.0295,1456,42,0,1,43,62608
OPAZ on Balloon,https://www.youtube.com/watch?v=64QTIljYM4g,0.013746,0.016690,0.180537,0.468512,0.007206,0.459519,2023-03-22 10:59:34,364,0.0258,14.0000,0.0295,542,14,0,2,16,8672
Live from ILA 2022 wrap up with Florian Taitsch and Mike Schoellhorn,https://www.youtube.com/watch?v=6NQKiiRHsPU,0.013667,0.016557,0.149787,0.477011,0.007945,0.515367,2022-06-27 10:32:57,185,0.0255,19.0000,0.0295,746,19,0,3,22,16412
Découvrez les couverts intermédiaires avec Farmstar,https://www.youtube.com/watch?v=TnQ-KMyjSGc,0.014726,0.017792,0.180537,0.466667,0.016435,1.047479,2025-03-14 14:51:30,136,0.0293,14.0000,0.0293,478,14,0,0,14,6692
French Armed Forces - Customer Focus,https://www.youtube.com/watch?v=LVYp24DCAV8,0.015307,0.017521,0.037673,0.496237,0.029607,2.009651,2020-06-09 13:07:53,277,0.0290,128.0000,0.0292,4412,128,0,1,129,569148
Hear from the pride of Airbus engineers when talking about the next journey to the Moon,https://www.youtube.com/watch?v=LVWgA9klwkI,0.014060,0.016773,0.090575,0.489132,0.011460,0.767576,2021-01-27 15:05:12,87,0.0265,40.0000,0.0292,1507,40,0,4,44,66308
3D Mapping from a new perspective,https://www.youtube.com/watch?v=AFt4-jiZC-s,0.014187,0.016616,0.054775,0.495081,0.021415,1.463052,2020-10-28 08:14:03,141,0.0263,79.0000,0.0289,3006,79,0,8,87,261522
Dubai Airshow 2019: Best of the week,https://www.youtube.com/watch?v=ya1ypHHRJdI,0.017418,0.017135,0.011873,0.499505,0.113750,7.846444,2019-11-22 08:17:28,61,0.0280,527.0000,0.0289,18797,527,0,17,544,10225568
BABELFISH 7: placing the A330MRTT at the leading edge of future connectivity.,https://www.youtube.com/watch?v=RH8fTQKFI1M,0.015380,0.017141,0.027154,0.497787,0.051842,3.576319,2021-03-12 15:51:54,115,0.0281,193.0000,0.0288,6864,193,0,5,198,1359072
"100,000 flight hours for the A400M",https://www.youtube.com/watch?v=MfTHGqEClg4,0.015393,0.016664,0.021523,0.498999,0.075931,5.287125,2021-06-22 12:27:32,309,0.0267,257.0000,0.0286,9609,257,0,18,275,2642475
BepiColombo: Heat Protection,https://www.youtube.com/watch?v=e2AXujdbW6U,0.013997,0.016774,0.149787,0.475715,0.003757,0.250129,2018-10-19 09:22:36,61,0.0272,19.0000,0.0286,699,19,0,1,20,13980
Le Multi Domain Combat Cloud,https://www.youtube.com/watch?v=_e_Y3DJF8p8,0.013595,0.016236,0.090575,0.489391,0.012809,0.877678,2021-07-14 07:21:38,122,0.0254,40.0000,0.0286,1576,40,0,5,45,70920
SOFINS 2021: Launch of Airbus new Satellite Communication (SatCom) solution Next UHF,https://www.youtube.com/watch?v=hM8tN-v0vEQ,0.013109,0.015863,0.136326,0.480456,0.007578,0.511405,2021-07-28 14:03:44,69,0.0241,22.0000,0.0285,911,22,0,4,26,23686
Galileo - The future of navigation on Earth,https://www.youtube.com/watch?v=Sp9AFNNLIT8,0.014578,0.016851,0.044658,0.495725,0.034826,2.420395,2022-03-16 09:06:56,70,0.0274,103.0000,0.0285,3753,103,0,4,107,401571
luWES - The Key to Airborne Spectrum Superiority,https://www.youtube.com/watch?v=0jz2Hgq7Cmc,0.014925,0.016862,0.030647,0.497582,0.114688,8.013687,2024-05-16 09:01:05,105,0.0273,166.0000,0.0285,6079,166,0,7,173,1051667
How Airbus is innovating to keep space clean,https://www.youtube.com/watch?v=_o2dL2eLpss,0.014014,0.016808,0.128755,0.480568,0.013393,0.906625,2023-10-17 07:40:58,100,0.0273,24.0000,0.0284,880,24,0,1,25,22000
First C295 for India completes its maiden flight,https://www.youtube.com/watch?v=_7DlG4boLvM,0.014619,0.016598,0.033765,0.497439,0.069324,4.862406,2023-05-08 14:12:10,54,0.0267,147.0000,0.0283,5506,147,0,9,156,858936
Albert Falke: Defending Earth - Keeping asteroids at bay,https://www.youtube.com/watch?v=gvuDCHnpGew,0.014185,0.016995,0.217990,0.454545,0.002529,0.162791,2020-06-30 09:23:42,906,0.0282,10.0000,0.0282,354,10,0,0,10,3540
BepiColombo: the Separation,https://www.youtube.com/watch?v=l2gsQjb5Hfc,0.013399,0.016122,0.149787,0.476340,0.003936,0.266949,2018-10-19 09:48:50,59,0.0255,19.0000,0.0282,746,19,0,2,21,15666
Airbus Fortion® SAMOC for tactical ballistic missile defence,https://www.youtube.com/watch?v=VvXWxS4W0qM,0.014186,0.016775,0.065764,0.492503,0.054305,3.803046,2024-10-23 11:38:40,135,0.0272,62.0000,0.0281,2276,62,0,2,64,145664
"OceanFinder – Locate, Identify & Track Ocean Assets",https://www.youtube.com/watch?v=NEtX2j7HdWM,0.014281,0.016806,0.077095,0.490196,0.009453,0.663192,2019-01-24 09:28:20,137,0.0279,50.0000,0.0279,1789,50,0,0,50,89450
C295 hits 300 orders: The story of a global leader,https://www.youtube.com/watch?v=Q_hVdTKbluo,0.013238,0.015040,0.034705,0.499572,0.114322,8.142483,2024-04-04 13:59:11,47,0.0218,142.0000,0.0279,6517,142,0,40,182,1186094
Stronger together: Spanish and German Eurofighters secure Baltic skies,https://www.youtube.com/watch?v=FsMCumvqbjA,0.014883,0.016564,0.027268,0.497900,0.110184,7.855029,2023-12-19 09:09:15,244,0.0269,192.0000,0.0279,7129,192,0,7,199,1418671
"OneAtlas APIs Provides Easy Access to Satellite Imagery and Data, Analytics and Thematic Services",https://www.youtube.com/watch?v=of2qUregnGU,0.012872,0.015545,0.132419,0.481233,0.006878,0.475541,2020-11-16 09:02:40,83,0.0238,23.0000,0.0279,968,23,0,4,27,26136
"Pléiades Neo for Oil, Gas and Energy lifecycle",https://www.youtube.com/watch?v=PwpFeruW4y4,0.013657,0.016375,0.144977,0.476854,0.006848,0.469376,2022-01-19 13:35:30,57,0.0265,20.0000,0.0279,754,20,0,1,21,15834
How Airbus Pléiades Neo satellites help those who feed the world,https://www.youtube.com/watch?v=Q3RRI3_w-00,0.014059,0.016816,0.136326,0.478261,0.012318,0.846212,2023-11-23 09:07:55,70,0.0278,22.0000,0.0278,790,22,0,0,22,17380
"Building the European Service Modules for the Artemis missions: More than a job, a true passion",https://www.youtube.com/watch?v=ek0ywoTaRnE,0.013815,0.016314,0.071881,0.491790,0.023019,1.629281,2022-12-10 09:44:51,142,0.0263,55.0000,0.0278,2088,55,0,3,58,121104
Why defence and space go hand in hand with sustainability,https://www.youtube.com/watch?v=0ZmAgBvWjIQ,0.013887,0.016554,0.093937,0.487535,0.027159,1.910654,2024-06-07 13:20:33,100,0.0270,38.0000,0.0277,1407,38,0,1,39,54873
Meet the NASA Artemis II astronauts,https://www.youtube.com/watch?v=jRvckLU1nsI,0.014833,0.016703,0.031405,0.496914,0.080833,5.805980,2023-09-15 21:10:54,4520,0.0277,161.0000,0.0277,5818,161,0,0,161,936698
Airbus Air Command and Control Solutions – driving Integrated Air and Missile Defence,https://www.youtube.com/watch?v=HqT9zjs7iEM,0.013954,0.016502,0.065764,0.492495,0.058600,4.175926,2024-12-06 08:17:23,174,0.0268,62.0000,0.0276,2316,62,0,2,64,148224
EDRS - SpaceDataHighway: Why choose Laser Communications for your mission,https://www.youtube.com/watch?v=l6xPaZfYz4M,0.013462,0.016035,0.093937,0.488190,0.013587,0.960140,2022-03-21 08:17:31,241,0.0256,38.0000,0.0276,1484,38,0,3,41,60844
A330 MRTT and A400M. A perfect match in the sky,https://www.youtube.com/watch?v=GWEwSFsimSQ,0.014827,0.016044,0.022914,0.498670,0.061516,4.469041,2020-10-26 14:00:03,34,0.0259,238.0000,0.0274,9190,238,0,14,252,2315880
Pléiades Neo will revolutionise mapping,https://www.youtube.com/watch?v=59H6-2huUts,0.013199,0.015904,0.188504,0.465264,0.003957,0.269585,2021-04-05 10:40:42,36,0.0254,13.0000,0.0274,511,13,0,1,14,7154
24. How to build an A400M - From start to finish: building the A400M,https://www.youtube.com/watch?v=L8YZTu6xKtw,0.014188,0.015988,0.033584,0.497428,0.036962,2.685580,2020-08-06 14:40:46,123,0.0258,148.0000,0.0274,5740,148,0,9,157,901180
What is Military Aircraft Pilot Training?,https://www.youtube.com/watch?v=9vsPsiriNYU,0.014008,0.016071,0.042732,0.496053,0.026916,1.954337,2020-08-07 16:16:55,237,0.0261,109.0000,0.0273,4175,109,0,5,114,475950
How Singapore became the first user of fully automatic refuelling with the Airbus A330 MRTT,https://www.youtube.com/watch?v=f4mVag55Bh4,0.023156,0.017524,0.004881,0.500544,13.464938,986.514857,2026-04-15 12:03:11,275,0.0255,1497.0000,0.0273,58649,1497,0,103,1600,93838400
We’re going to the Moon??,https://www.youtube.com/watch?v=GHvchw_tL3c,0.013887,0.017648,0.083231,0.489130,0.304556,21.901582,2026-03-30 10:23:53,90,0.0272,45.0000,0.0272,1654,45,0,0,45,74430
Air Defender 2023 Highlights,https://www.youtube.com/watch?v=jNNEYaborSg,0.014062,0.016378,0.055309,0.493671,0.037284,2.712747,2023-07-20 12:14:38,79,0.0271,78.0000,0.0271,2874,78,0,0,78,224172
Spanish Ministry of Defence signs order for three Airbus A330 MRTT,https://www.youtube.com/watch?v=1EcHzAze3TQ,0.014322,0.016242,0.036551,0.496370,0.040315,2.956401,2021-11-12 14:52:45,63,0.0269,133.0000,0.0271,4950,133,0,1,134,663300
Dr. Christian Steimle: Easy access to space with Bartolomeo,https://www.youtube.com/watch?v=hVJEG3zb8co,0.011406,0.014052,0.207076,0.461924,0.003911,0.272320,2020-11-06 13:29:38,685,0.0197,11.0000,0.0269,557,11,0,4,15,8355
First Spanish Air Force A400M Makes its Maiden flight,https://www.youtube.com/watch?v=tzfvqs_7yx8,0.013381,0.015882,0.105955,0.485255,0.004863,0.351882,2016-11-17 11:07:31,42,0.0260,32.0000,0.0268,1230,32,0,1,33,40590
Enduropale 2019 : what is the BLR tactical loop ?,https://www.youtube.com/watch?v=9YQDloFP4oo,0.013404,0.016068,0.259930,0.437500,0.001487,0.097430,2019-02-01 20:01:05,36,0.0267,7.0000,0.0267,262,7,0,0,7,1834
A400M Luxembourg Complete Process,https://www.youtube.com/watch?v=pqTfcfU_nVc,0.014392,0.015827,0.027041,0.497836,0.048443,3.610821,2020-10-08 08:32:04,106,0.0259,194.0000,0.0267,7491,194,0,6,200,1498200
A400M in Sudan: Playing a crucial role in the evacuation of foreign citizens,https://www.youtube.com/watch?v=KMSaetu2emo,0.013868,0.015897,0.042428,0.495733,0.052290,3.900033,2023-06-29 10:46:53,156,0.0261,110.0000,0.0266,4214,110,0,2,112,471968
GOVSATCOM Conference 2022 – UHF,https://www.youtube.com/watch?v=pcrAL_7LbOY,0.012622,0.015109,0.105955,0.486323,0.012040,0.882478,2022-03-30 08:53:52,949,0.0236,32.0000,0.0265,1356,32,0,4,36,48816
Interview with Fernando Ciria. EURONAVAL 2018,https://www.youtube.com/watch?v=ihGRt_JY-SI,0.013329,0.015899,0.160576,0.472222,0.003227,0.230586,2018-10-25 09:38:22,76,0.0264,17.0000,0.0264,643,17,0,0,17,10931
20th anniversary of the Barracuda Unmanned Aerial Vehicle: How its legacy flies on,https://www.youtube.com/watch?v=tnDeKubmdio,0.013931,0.015537,0.030795,0.497671,0.079237,5.962225,2023-06-05 16:00:47,614,0.0251,165.0000,0.0264,6584,165,0,9,174,1145616
Marco Gumbrecht: Eurofighter - Present to Future,https://www.youtube.com/watch?v=XI-F9k79zfA,0.013023,0.015531,0.125311,0.481275,0.006088,0.445576,2020-05-18 14:20:51,2013,0.0253,25.0000,0.0263,988,25,0,1,26,25688
"A400M reaches 150,000 Flight Hours",https://www.youtube.com/watch?v=asAyNmMtAbk,0.013229,0.015378,0.053740,0.494666,0.036884,2.777773,2023-03-22 14:10:51,74,0.0247,81.0000,0.0263,3276,81,0,5,86,281736
Témoignage - Nos clients parlent de Farmstar,https://www.youtube.com/watch?v=a_Q_xKtTgFc,0.011843,0.014450,0.217990,0.456724,0.004628,0.326804,2022-08-09 10:33:43,237,0.0218,10.0000,0.0261,459,10,0,2,12,5508
"Two nations, one aircraft: A400M from Belgium and Luxembourg operating jointly",https://www.youtube.com/watch?v=kGT48-skKW8,0.013852,0.015400,0.030500,0.497621,0.072339,5.505971,2023-02-13 10:55:41,305,0.0249,167.0000,0.0261,6698,167,0,8,175,1172150
"Market Leading Strategies in Earth Observation - John Murtagh, Airbus Intelligence",https://www.youtube.com/watch?v=EdHPbpr7B4c,0.012547,0.015053,0.132419,0.480207,0.008865,0.655309,2022-06-08 11:14:21,2542,0.0239,23.0000,0.0260,961,23,0,2,25,24025
Airbus Secure Communications celebrates International Women’s day,https://www.youtube.com/watch?v=RrBGemKKZM4,0.013086,0.015638,0.188504,0.464286,0.002637,0.188358,2019-03-08 10:25:07,134,0.0260,13.0000,0.0260,500,13,0,0,13,6500
Jon Taylor: A400M - Flying Airbus’ next-generation airlifter,https://www.youtube.com/watch?v=x_nUXNuL5BQ,0.012790,0.015111,0.083231,0.489940,0.011355,0.858353,2020-07-17 08:00:25,539,0.0243,45.0000,0.0259,1852,45,0,3,48,88896
Collaborative Combat across all Domains,https://www.youtube.com/watch?v=0_K3dh1-B4o,0.013104,0.015604,0.128755,0.480000,0.008701,0.645254,2022-07-08 07:26:29,136,0.0259,24.0000,0.0259,927,24,0,0,24,22248
How to build the Orion ESM - Propulsion Subsystem,https://www.youtube.com/watch?v=pZssuy5xX1s,0.012682,0.015019,0.088992,0.488976,0.010319,0.781026,2020-06-24 11:43:16,130,0.0241,41.0000,0.0258,1703,41,0,3,44,74932
Airbus A400M first test flight with SAF,https://www.youtube.com/watch?v=e7bLDoVn9v4,0.012864,0.015422,0.207076,0.458333,0.004384,0.314213,2022-09-14 10:51:55,68,0.0256,11.0000,0.0256,430,11,0,0,11,4730
Interview of Djamal Ounnas on CNI - Head of Infrastructures Sales,https://www.youtube.com/watch?v=DtUeNoDzZLI,0.012789,0.015348,0.298627,0.416667,0.001255,0.081990,2019-11-27 10:22:02,79,0.0255,5.0000,0.0255,196,5,0,0,5,980
Sean Wiid: UP42 - GeoAI for all,https://www.youtube.com/watch?v=OgG5uxrKdjM,0.012558,0.014996,0.136326,0.478815,0.005491,0.413167,2020-06-19 09:30:04,808,0.0244,22.0000,0.0255,903,22,0,1,23,20769
The Government of Canada orders 4 new Airbus A330 MRTTs,https://www.youtube.com/watch?v=C5grGC-kvHY,0.013100,0.014611,0.033052,0.497928,0.079679,6.233926,2023-07-25 17:19:10,40,0.0230,151.0000,0.0254,6572,151,0,16,167,1097524
Geo-Processing Solutions from Pixel Factory,https://www.youtube.com/watch?v=PT5Q2-4qXpI,0.012672,0.015282,0.366204,0.333333,0.001377,0.072505,2023-06-20 08:59:53,91,0.0253,2.0000,0.0253,79,2,0,0,2,158
